job_role,city,education,college_tier,industry,company_size,gender,years_experience,age,performance_rating,num_skills,base_salary,bonus,total_ctc
AI Engineer,Chennai,MTech,Tier 1,FinTech,MNC,Male,0.0,23.0,1.1,7,3263235.0,383922.0,3647158.0
Marketing Manager,Pune,,Tier 3,Consulting,MNC,Female,3.8,28.0,3.29,8,2151957.0,289382.0,2441339.0
Marketing Manager,Delhi NCR,BTech,Tier 3,Manufacturing,Mid-size,Male,1.2,23.0,3.31,4,1474455.0,156019.0,1630473.0
Data Scientist,Delhi NCR,MTech,Tier 2,IT Services,Startup,Male,2.7,26.0,2.74,4,2258871.0,151785.0,2410656.0
Product Manager,Bangalore,BTech,Tier 1,E-Commerce,Mid-size,Female,5.7,25.0,2.28,7,3873764.0,765652.0,4639416.0
Chartered Accountant,Ahmedabad,BTech,Tier 3,E-Commerce,Mid-size,Female,7.2,33.0,3.74,9,2234548.0,315021.0,2549570.0
Marketing Manager,Pune,BTech,Tier 3,E-Commerce,Startup,Male,4.9,28.0,1.89,6,1758137.0,407776.0,2165913.0
Backend Developer,Bangalore,BTech,Tier 3,FinTech,Mid-size,Male,2.3,26.0,4.04,7,2290734.0,220354.0,2511088.0
Chartered Accountant,Ahmedabad,BTech,Tier 1,Consulting,MNC,Male,8.5,33.0,4.37,5,2866420.0,493196.0,3359616.0
Frontend Developer,Remote,BTech,Tier 3,Product Based,Mid-size,Male,0.0,21.0,3.86,4,1295935.0,91586.0,1387521.0
Frontend Developer,Jaipur,BTech,Tier 3,FinTech,Mid-size,Male,5.4,30.0,2.52,3,1413840.0,268789.0,1682629.0
Business Analyst,Mumbai,MTech,Tier 3,FinTech,Mid-size,Male,5.6,27.0,3.36,5,2318560.0,565947.0,2884507.0
DevOps Engineer,Remote,BTech,Tier 1,Product Based,MNC,Male,0.0,26.0,3.05,7,3007977.0,666690.0,3674667.0
Financial Analyst,Pune,MTech,Tier 2,Product Based,MNC,Male,4.7,29.0,4.02,6,3146702.0,335891.0,3482592.0
Data Scientist,Ahmedabad,BTech,Tier 3,Consulting,MNC,Male,11.0,35.0,2.16,5,2154639.0,313632.0,2468271.0
Backend Developer,Hyderabad,MTech,Tier 2,FinTech,Startup,Male,5.3,27.0,3.39,3,2364121.0,174047.0,2538168.0
HR Manager,Jaipur,BTech,Tier 2,Product Based,Startup,Male,4.2,29.0,3.82,6,1753242.0,94030.0,1847272.0
DevOps Engineer,Bangalore,BTech,Tier 3,FinTech,MNC,Female,5.1,28.0,2.84,4,3067220.0,692637.0,3759857.0
AI Engineer,Chennai,MBA,Tier 3,FinTech,Mid-size,Male,12.8,40.0,3.37,6,3497718.0,762501.0,4260220.0
Product Manager,Jaipur,BTech,Tier 2,Product Based,MNC,Female,9.2,32.0,4.92,4,3284383.0,758626.0,4043009.0
Business Analyst,Delhi NCR,BTech,Tier 3,Manufacturing,Startup,Male,9.1,31.0,4.24,4,1452983.0,153920.0,1606903.0
Business Analyst,Ahmedabad,MBA,Tier 1,Consulting,MNC,Male,7.2,34.0,2.8,7,2879764.0,596147.0,3475912.0
Data Analyst,Delhi NCR,MTech,Tier 1,E-Commerce,Startup,Male,4.9,29.0,2.68,5,2464760.0,314277.0,2779037.0
Data Scientist,Remote,BTech,Tier 3,EdTech,Startup,Male,0.0,23.0,3.27,10,1305427.0,200002.0,1505429.0
Chartered Accountant,Pune,PhD,Tier 2,Consulting,Mid-size,Male,4.2,28.0,3.87,7,3071653.0,545111.0,3616765.0
Backend Developer,Pune,MTech,Tier 3,E-Commerce,Mid-size,Male,8.0,29.0,3.08,6,2608232.0,307556.0,2915788.0
Business Analyst,Chennai,BTech,Tier 1,Product Based,Mid-size,Female,1.4,21.0,,2,1889094.0,275923.0,2165018.0
Marketing Manager,Hyderabad,MTech,Tier 2,E-Commerce,Mid-size,Female,7.7,32.0,3.94,3,2636910.0,458729.0,3095639.0
AI Engineer,Kolkata,BTech,Tier 3,FinTech,Mid-size,Female,9.0,32.0,3.15,3,2253686.0,530532.0,2784218.0
Product Manager,Bangalore,BTech,Tier 1,Product Based,Startup,Male,2.9,24.0,3.61,4,4319526.0,929041.0,5248567.0
Chartered Accountant,Remote,MBA,Tier 3,Manufacturing,Startup,Male,3.3,24.0,2.81,4,1547891.0,196540.0,1744431.0
Chartered Accountant,Ahmedabad,BTech,Tier 3,EdTech,Mid-size,Male,4.5,29.0,4.05,6,1322111.0,299202.0,1621313.0
Data Scientist,Hyderabad,BTech,Tier 3,Consulting,Mid-size,Male,3.7,29.0,3.11,4,1974745.0,165596.0,2140341.0
Product Manager,Delhi NCR,BTech,Tier 2,IT Services,Startup,Male,0.0,23.0,3.32,1,1851063.0,171757.0,2022819.0
Business Analyst,Pune,MTech,Tier 2,FinTech,Startup,Female,3.0,28.0,3.44,5,1956085.0,323026.0,2279111.0
Financial Analyst,Kolkata,BTech,Tier 3,E-Commerce,Mid-size,Female,2.3,26.0,4.5,7,1606937.0,376255.0,1983192.0
Marketing Manager,Hyderabad,BTech,Tier 2,E-Commerce,MNC,Male,7.3,33.0,2.8,10,2907401.0,337486.0,3244887.0
Business Analyst,Jaipur,MTech,Tier 1,IT Services,MNC,Female,5.2,28.0,3.23,5,2013109.0,343422.0,2356531.0
Backend Developer,Kolkata,MTech,Tier 1,Consulting,MNC,Female,5.7,28.0,2.61,5,2621560.0,428814.0,3050374.0
Data Analyst,Chennai,BTech,Tier 1,FinTech,MNC,Female,4.8,30.0,3.73,2,2594172.0,303468.0,2897640.0
Data Scientist,Kolkata,BTech,Tier 2,Manufacturing,Startup,Male,3.4,23.0,3.0,7,1510420.0,208173.0,1718594.0
Data Analyst,Bangalore,BTech,Tier 3,EdTech,Mid-size,Female,4.3,27.0,3.1,4,1367710.0,174862.0,1542572.0
Software Engineer,Remote,BTech,Tier 2,EdTech,Startup,Male,3.6,27.0,2.65,6,1446693.0,305263.0,1751956.0
Data Scientist,Chennai,BTech,Tier 2,EdTech,Mid-size,Male,3.8,28.0,4.12,7,1965924.0,366792.0,2332717.0
Financial Analyst,Delhi NCR,BTech,Tier 3,Manufacturing,MNC,Male,3.1,27.0,3.0,6,1659290.0,107981.0,1767272.0
Data Analyst,Delhi NCR,BTech,Tier 1,Manufacturing,MNC,Male,6.7,27.0,3.71,8,2389528.0,439468.0,2828997.0
Data Analyst,Delhi NCR,BTech,Tier 2,Product Based,MNC,Male,6.2,31.0,4.16,6,3290566.0,666371.0,10456985.393676678
HR Manager,Ahmedabad,MBA,Tier 1,E-Commerce,Startup,Male,4.2,26.0,3.96,7,2140441.0,261687.0,2402128.0
DevOps Engineer,Hyderabad,BTech,Tier 2,IT Services,Mid-size,Male,4.9,31.0,3.38,4,2129630.0,199600.0,2329230.0
Financial Analyst,Chennai,,Tier 3,FinTech,Mid-size,Male,0.0,24.0,4.02,6,1701804.0,315523.0,2017327.0
Data Analyst,Mumbai,BTech,Tier 2,Product Based,Mid-size,Male,2.0,27.0,4.39,2,1990273.0,183148.0,2173421.0
Financial Analyst,Ahmedabad,MBA,Tier 3,Product Based,Mid-size,Male,3.8,26.0,2.42,3,2134380.0,515398.0,2649778.0
HR Manager,Kolkata,BTech,Tier 2,FinTech,MNC,Female,1.5,22.0,2.74,6,1984152.0,114174.0,2098326.0
Backend Developer,Kolkata,MTech,Tier 2,FinTech,Startup,Male,2.4,26.0,3.54,5,1952390.0,170750.0,2123140.0
HR Manager,Chennai,BTech,Tier 1,IT Services,Mid-size,Male,0.0,25.0,,10,1573757.0,365173.0,5124004.422956828
Chartered Accountant,Kolkata,BTech,Tier 3,Product Based,Startup,Male,0.0,25.0,3.24,4,1623456.0,204448.0,1827904.0
Financial Analyst,Remote,BTech,Tier 1,Product Based,Mid-size,Male,1.6,25.0,4.1,5,2218080.0,334437.0,2552518.0
Data Analyst,Hyderabad,BTech,Tier 3,Consulting,MNC,Female,3.3,27.0,2.97,1,1950410.0,257614.0,2208024.0
Software Engineer,Delhi NCR,BTech,Tier 3,EdTech,Mid-size,Female,0.4,28.0,,1,961433.0,55758.0,1017191.0
Frontend Developer,Pune,BTech,Tier 2,EdTech,Mid-size,Female,4.4,28.0,2.8,7,1774936.0,332180.0,2107116.0
HR Manager,Pune,BTech,Tier 2,E-Commerce,MNC,Male,0.0,26.0,2.56,3,1526151.0,372468.0,1898619.0
Data Analyst,Jaipur,BTech,Tier 3,FinTech,MNC,Female,0.0,27.0,3.09,7,1272436.0,176439.0,1448876.0
DevOps Engineer,Chennai,MTech,Tier 3,IT Services,Mid-size,Female,6.4,30.0,3.64,5,2050560.0,240379.0,2290938.0
AI Engineer,Jaipur,BTech,Tier 2,IT Services,Mid-size,Male,0.1,22.0,2.97,7,1664413.0,412521.0,2076934.0
HR Manager,Remote,,Tier 3,Manufacturing,MNC,Male,9.7,32.0,2.87,3,2007712.0,487639.0,2495351.0
AI Engineer,Pune,BTech,Tier 2,FinTech,MNC,Female,0.0,21.0,3.75,7,2932182.0,643998.0,3576179.0
Marketing Manager,Jaipur,BTech,Tier 3,Consulting,MNC,Female,2.2,28.0,2.42,5,1388055.0,326147.0,1714202.0
Chartered Accountant,Remote,BTech,Tier 2,Product Based,Startup,Female,0.4,22.0,3.09,1,1623793.0,352279.0,1976071.0
Backend Developer,Hyderabad,MBA,Tier 1,EdTech,MNC,Female,5.2,30.0,3.87,6,3019825.0,159685.0,3179510.0
Backend Developer,Jaipur,BTech,Tier 2,EdTech,Startup,Male,6.0,31.0,4.23,4,1556617.0,80156.0,1636773.0
Chartered Accountant,Ahmedabad,MTech,Tier 3,FinTech,Startup,Female,4.2,28.0,4.1,10,2159978.0,265101.0,2425080.0
Frontend Developer,Mumbai,BTech,Tier 2,Consulting,MNC,Male,9.1,35.0,4.2,6,3132076.0,313116.0,3445192.0
HR Manager,Jaipur,MTech,Tier 2,FinTech,Mid-size,Male,2.6,22.0,2.94,1,1615370.0,328536.0,5137154.483045966
Business Analyst,Chennai,BTech,Tier 3,E-Commerce,Startup,Female,7.4,31.0,3.69,6,1535897.0,257192.0,1793089.0
Financial Analyst,Delhi NCR,BTech,Tier 3,Product Based,Mid-size,Male,8.4,33.0,3.57,2,2302789.0,154053.0,2456842.0
Software Engineer,Chennai,BTech,Tier 3,EdTech,Startup,Female,7.4,30.0,2.83,6,1350856.0,99740.0,1450596.0
Data Analyst,Ahmedabad,MTech,Tier 1,FinTech,Mid-size,Male,3.8,25.0,4.46,7,2396555.0,525885.0,2922440.0
Data Analyst,Mumbai,MBA,Tier 1,E-Commerce,MNC,Male,7.7,29.0,2.66,1,3097209.0,454527.0,3551736.0
DevOps Engineer,Kolkata,BTech,Tier 2,IT Services,MNC,Male,4.0,26.0,3.52,2,2146603.0,117263.0,2263866.0
HR Manager,Delhi NCR,BTech,Tier 1,E-Commerce,Startup,Male,1.2,25.0,4.37,3,2052906.0,354841.0,2407747.0
Financial Analyst,Hyderabad,BTech,Tier 3,Consulting,Startup,Male,6.0,25.0,3.82,3,1922456.0,274100.0,2196556.0
Financial Analyst,Remote,,Tier 2,Consulting,Startup,Male,4.3,29.0,4.53,4,1466329.0,223833.0,1690162.0
Data Scientist,Jaipur,BTech,Tier 3,Manufacturing,Startup,Male,7.3,26.0,3.32,4,1319829.0,180879.0,1500708.0
Frontend Developer,Hyderabad,BTech,Tier 3,IT Services,Mid-size,Female,6.4,27.0,,2,1554124.0,328674.0,1882798.0
Chartered Accountant,Bangalore,PhD,Tier 2,IT Services,Startup,Female,1.8,22.0,2.72,3,2243394.0,302891.0,2546284.0
Business Analyst,Bangalore,BTech,Tier 3,E-Commerce,Startup,Male,2.6,27.0,,5,2050651.0,355433.0,2406084.0
Backend Developer,Kolkata,MTech,Tier 3,FinTech,Mid-size,Male,15.9,40.0,3.54,6,2347940.0,220480.0,2568420.0
Backend Developer,Hyderabad,MTech,Tier 3,E-Commerce,Startup,Male,6.4,30.0,4.41,7,2660386.0,295908.0,2956294.0
Marketing Manager,Pune,MTech,Tier 2,E-Commerce,MNC,Female,6.9,30.0,4.22,8,2910078.0,532256.0,3442334.0
Data Scientist,Kolkata,,Tier 2,EdTech,Mid-size,Male,1.1,21.0,2.94,9,1613861.0,227280.0,1841141.0
DevOps Engineer,Kolkata,MBA,Tier 2,EdTech,MNC,Male,10.9,39.0,5.0,6,2879370.0,474817.0,3354187.0
Data Analyst,Ahmedabad,MTech,Tier 2,E-Commerce,Mid-size,Female,5.9,32.0,2.28,8,1776538.0,383837.0,2160375.0
Financial Analyst,Remote,BTech,Tier 2,FinTech,Mid-size,Male,10.5,33.0,2.91,4,2316756.0,508879.0,2825635.0
Business Analyst,Hyderabad,MTech,Tier 2,Consulting,MNC,Male,6.2,33.0,3.63,3,2551762.0,542066.0,3093827.0
Product Manager,Chennai,BTech,Tier 2,IT Services,Mid-size,Female,6.2,30.0,3.07,8,2542628.0,454370.0,2996998.0
DevOps Engineer,Bangalore,BTech,Tier 3,FinTech,Startup,Male,6.3,30.0,2.67,5,2820335.0,261571.0,3081907.0
AI Engineer,Hyderabad,MTech,Tier 2,IT Services,Startup,Female,2.0,29.0,,8,2398311.0,207073.0,2605384.0
Backend Developer,Pune,BTech,Tier 1,Consulting,Mid-size,Female,8.7,30.0,3.42,5,2365977.0,353153.0,2719130.0
Software Engineer,Kolkata,MBA,Tier 1,EdTech,MNC,Male,1.4,23.0,3.07,4,2117845.0,339903.0,2457748.0
Financial Analyst,Delhi NCR,BTech,Tier 1,FinTech,MNC,Male,9.5,32.0,3.7,2,3405364.0,435922.0,3841287.0
Backend Developer,Hyderabad,MTech,Tier 2,IT Services,Startup,Male,8.5,32.0,3.72,5,2369123.0,135626.0,2504749.0
HR Manager,Remote,MBA,Tier 3,EdTech,Startup,Male,1.6,24.0,4.06,4,1373411.0,246456.0,1619866.0
DevOps Engineer,Chennai,BTech,Tier 3,Consulting,Startup,Female,1.7,25.0,3.31,7,1546446.0,270627.0,1817073.0
Marketing Manager,Remote,BTech,Tier 3,E-Commerce,MNC,Female,0.0,27.0,3.6,3,1362376.0,313263.0,1675639.0
AI Engineer,Chennai,BTech,Tier 2,EdTech,MNC,Male,7.5,30.0,2.97,4,2728262.0,317854.0,3046116.0
HR Manager,Remote,BTech,Tier 2,EdTech,MNC,Male,2.9,28.0,3.49,6,1916380.0,117262.0,2033641.0
Software Engineer,Hyderabad,MTech,Tier 2,EdTech,Startup,Female,10.1,32.0,3.57,5,2128342.0,505766.0,2634109.0
Chartered Accountant,Kolkata,BTech,Tier 2,E-Commerce,Mid-size,Female,0.3,24.0,4.25,1,1428997.0,317822.0,1746820.0
Financial Analyst,Pune,BTech,Tier 1,FinTech,Mid-size,Male,11.1,37.0,3.1,2,2708062.0,481704.0,3189766.0
Frontend Developer,Hyderabad,BTech,Tier 3,Manufacturing,Startup,Male,4.7,26.0,4.95,1,1394216.0,145798.0,1540015.0
DevOps Engineer,Chennai,BTech,Tier 3,EdTech,Mid-size,Female,4.2,24.0,2.98,3,1701647.0,187509.0,1889156.0
Marketing Manager,Remote,MTech,Tier 2,Product Based,Startup,Male,1.9,27.0,1.49,5,1718095.0,255653.0,1973748.0
Frontend Developer,Ahmedabad,MBA,Tier 3,FinTech,MNC,Male,5.4,31.0,3.75,3,2598631.0,439002.0,3037632.0
AI Engineer,Ahmedabad,BTech,Tier 2,Manufacturing,Mid-size,Male,8.5,31.0,4.01,6,2033870.0,117270.0,2151140.0
Data Analyst,Jaipur,MBA,Tier 1,E-Commerce,MNC,Male,4.2,28.0,3.63,8,2423219.0,199508.0,2622727.0
Business Analyst,Jaipur,BTech,Tier 3,EdTech,MNC,Female,4.0,28.0,3.88,4,1164931.0,153276.0,1318207.0
Software Engineer,Remote,BTech,Tier 3,IT Services,Startup,Female,5.0,30.0,3.67,6,1725276.0,398273.0,2123549.0
Software Engineer,Chennai,MTech,Tier 3,FinTech,Mid-size,Male,5.2,30.0,3.28,5,2557021.0,412167.0,2969188.0
AI Engineer,Delhi NCR,BTech,Tier 1,FinTech,Mid-size,Male,7.6,32.0,4.42,2,3894334.0,785746.0,4680080.0
Software Engineer,Kolkata,,Tier 3,EdTech,Startup,Male,3.1,24.0,2.02,6,1401175.0,116403.0,1517578.0
Frontend Developer,Mumbai,MBA,Tier 3,EdTech,Mid-size,Male,2.4,27.0,2.98,7,1800157.0,183824.0,1983981.0
Marketing Manager,Remote,BTech,Tier 2,Product Based,MNC,Male,2.9,24.0,4.56,5,2581409.0,305405.0,2886814.0
Chartered Accountant,Remote,MBA,Tier 1,FinTech,Startup,Male,2.4,25.0,2.17,3,2762959.0,259232.0,3022190.0
Business Analyst,Delhi NCR,BTech,Tier 2,FinTech,MNC,Male,2.5,27.0,2.37,6,2602395.0,418658.0,3021053.0
Chartered Accountant,Mumbai,BTech,Tier 1,E-Commerce,Mid-size,Male,0.0,24.0,4.73,1,2255600.0,430848.0,2686448.0
AI Engineer,Hyderabad,BTech,Tier 2,E-Commerce,Startup,Male,6.4,33.0,3.76,5,2787382.0,565199.0,3352582.0
Business Analyst,Pune,BTech,Tier 3,Manufacturing,Startup,Male,0.0,23.0,3.14,5,639682.0,95550.0,735232.0
Frontend Developer,Jaipur,MBA,Tier 1,Product Based,MNC,Female,9.9,34.0,3.28,4,3278131.0,417112.0,3695242.0
Marketing Manager,Remote,MTech,Tier 1,Consulting,MNC,Female,5.1,31.0,3.51,6,2779380.0,351840.0,3131220.0
AI Engineer,Hyderabad,BTech,Tier 3,Product Based,Mid-size,Male,9.0,34.0,,6,3116503.0,566388.0,3682891.0
Marketing Manager,Hyderabad,BTech,Tier 3,Product Based,Mid-size,Male,1.2,22.0,3.24,3,1792602.0,403682.0,2196285.0
Frontend Developer,Jaipur,BTech,Tier 3,Manufacturing,Startup,Male,6.7,28.0,4.13,7,1152424.0,110233.0,1262657.0
Data Scientist,Mumbai,MBA,Tier 2,Manufacturing,MNC,Male,0.0,19.0,3.83,1,1792316.0,101811.0,1894127.0
Chartered Accountant,Kolkata,MTech,Tier 2,Manufacturing,MNC,Male,8.0,29.0,,6,2435912.0,150865.0,2586777.0
HR Manager,Pune,BTech,Tier 3,Consulting,Startup,Male,0.0,25.0,2.73,5,1002732.0,83996.0,1086729.0
Financial Analyst,Bangalore,BTech,Tier 3,FinTech,Startup,Male,16.7,41.0,3.65,8,2732490.0,545869.0,3278359.0
Product Manager,Pune,BTech,Tier 3,Consulting,Mid-size,Male,5.2,29.0,3.79,5,2707398.0,586477.0,3293875.0
DevOps Engineer,Bangalore,,Tier 3,Product Based,Mid-size,Male,5.6,30.0,3.21,3,3306301.0,678408.0,3984710.0
Business Analyst,Jaipur,BTech,Tier 1,Product Based,Startup,Male,12.8,30.0,3.11,7,2376188.0,209762.0,2585950.0
AI Engineer,Delhi NCR,BTech,Tier 3,E-Commerce,MNC,Male,5.7,27.0,2.35,7,3414766.0,768959.0,4183725.0
HR Manager,Jaipur,MBA,Tier 1,Consulting,Mid-size,Female,5.5,28.0,3.82,5,1927454.0,252908.0,2180362.0
HR Manager,Pune,MTech,Tier 2,E-Commerce,Startup,Male,10.0,32.0,1.7,3,2377024.0,547423.0,2924447.0
Product Manager,Pune,BTech,Tier 2,IT Services,Startup,Male,10.6,33.0,5.0,2,2487276.0,353322.0,2840598.0
DevOps Engineer,Kolkata,BTech,Tier 3,Product Based,Mid-size,Female,2.1,30.0,3.48,2,1939329.0,97087.0,2036417.0
Chartered Accountant,Hyderabad,BTech,Tier 3,IT Services,MNC,Male,5.8,29.0,3.61,3,1936325.0,403198.0,2339523.0
AI Engineer,Remote,BTech,Tier 3,E-Commerce,MNC,Male,11.7,32.0,4.31,8,3282728.0,308885.0,3591613.0
Data Scientist,Mumbai,BTech,Tier 3,Consulting,Startup,Male,3.4,28.0,4.74,4,2125679.0,172416.0,2298096.0
Chartered Accountant,Kolkata,BTech,Tier 3,Consulting,MNC,Male,6.4,32.0,4.26,7,2450115.0,290951.0,2741066.0
Data Scientist,Kolkata,BTech,Tier 1,Manufacturing,Mid-size,Male,3.1,29.0,2.28,2,1590364.0,236481.0,1826845.0
Financial Analyst,Chennai,,Tier 1,Product Based,Mid-size,Male,4.7,27.0,3.84,7,2765250.0,311101.0,3076350.0
Product Manager,Ahmedabad,MBA,Tier 1,Consulting,MNC,Male,5.1,31.0,4.07,10,4373806.0,849670.0,5223476.0
Software Engineer,Hyderabad,BTech,Tier 2,E-Commerce,Startup,Female,6.1,29.0,4.21,3,2239097.0,481847.0,2720943.0
AI Engineer,Pune,BTech,Tier 2,IT Services,Mid-size,Female,0.0,26.0,1.68,4,1636122.0,102015.0,1738137.0
Chartered Accountant,Ahmedabad,BTech,Tier 3,FinTech,Startup,Male,0.0,23.0,2.0,5,1249905.0,79864.0,1329769.0
Frontend Developer,Jaipur,MBA,Tier 3,Manufacturing,MNC,Female,2.6,24.0,5.0,3,1353623.0,267381.0,1621005.0
Product Manager,Pune,MTech,Tier 2,Product Based,Startup,Female,7.2,32.0,2.63,1,3493143.0,574727.0,4067870.0
Product Manager,Chennai,MTech,Tier 1,IT Services,Startup,Male,9.4,32.0,3.74,3,3402837.0,650536.0,4053373.0
Frontend Developer,Kolkata,BTech,Tier 2,Consulting,Mid-size,Female,5.8,28.0,4.84,5,1937596.0,298364.0,2235959.0
Financial Analyst,Ahmedabad,BTech,Tier 2,Consulting,Mid-size,Male,1.6,26.0,2.58,8,1108971.0,163956.0,1272927.0
Data Scientist,Hyderabad,BTech,Tier 3,Consulting,MNC,Male,3.6,29.0,,6,2691512.0,594399.0,3285911.0
HR Manager,Chennai,BTech,Tier 3,FinTech,Startup,Male,0.1,22.0,,6,1140051.0,173234.0,1313285.0
Frontend Developer,Hyderabad,BTech,Tier 3,FinTech,MNC,Male,8.7,31.0,4.15,6,2895008.0,587168.0,3482175.0
Frontend Developer,Hyderabad,PhD,Tier 2,EdTech,MNC,Male,3.9,23.0,3.41,1,2435004.0,278831.0,2713835.0
Frontend Developer,Kolkata,BTech,Tier 3,E-Commerce,Mid-size,Female,8.8,34.0,3.38,7,1672652.0,183728.0,1856380.0
DevOps Engineer,Ahmedabad,PhD,Tier 2,Manufacturing,Startup,Male,7.4,33.0,3.1,8,2179707.0,356706.0,2536413.0
Software Engineer,Hyderabad,BTech,Tier 2,FinTech,Mid-size,Male,0.4,28.0,4.49,3,2003766.0,122163.0,2125929.0
Product Manager,Chennai,BTech,Tier 3,IT Services,MNC,Male,6.6,33.0,3.86,5,2776954.0,431690.0,3208645.0
Marketing Manager,Mumbai,BTech,Tier 3,Consulting,Mid-size,Female,1.8,25.0,3.61,10,1885758.0,367327.0,2253085.0
Financial Analyst,Bangalore,BTech,Tier 2,Manufacturing,Mid-size,Female,7.1,32.0,2.1,4,1817258.0,202712.0,2019970.0
Software Engineer,Ahmedabad,MTech,Tier 2,E-Commerce,Startup,Male,7.5,34.0,,5,1898267.0,200532.0,2098799.0
Data Analyst,Delhi NCR,BTech,Tier 1,Product Based,MNC,Male,2.3,24.0,3.43,6,2808107.0,611791.0,3419898.0
Data Analyst,Hyderabad,BTech,Tier 1,Manufacturing,Startup,Male,4.8,24.0,3.72,5,1427851.0,191996.0,1619847.0
Data Scientist,Pune,BTech,Tier 2,Manufacturing,MNC,Female,9.1,33.0,2.58,8,2399177.0,268678.0,2667856.0
Software Engineer,Mumbai,MTech,Tier 3,Product Based,MNC,Male,0.0,23.0,2.69,1,2131368.0,397687.0,2529055.0
Business Analyst,Delhi NCR,MBA,Tier 2,Manufacturing,Mid-size,Female,10.6,31.0,4.36,7,2322256.0,163456.0,2485713.0
Frontend Developer,Mumbai,MBA,Tier 1,FinTech,MNC,Male,8.6,30.0,3.09,9,5021497.0,578014.0,5599511.0
Backend Developer,Remote,MTech,Tier 3,Manufacturing,Startup,Male,9.3,32.0,5.0,2,1544320.0,354441.0,1898761.0
Backend Developer,Delhi NCR,MTech,Tier 3,Product Based,Mid-size,Male,5.8,28.0,2.5,3,2719681.0,172772.0,2892453.0
Financial Analyst,Delhi NCR,BTech,Tier 3,Product Based,MNC,Female,4.1,27.0,,3,2643860.0,399179.0,3043038.0
Software Engineer,Ahmedabad,BTech,Tier 3,Product Based,Mid-size,Male,3.5,26.0,3.7,5,1963566.0,255163.0,2218729.0
Data Analyst,Ahmedabad,MTech,Tier 1,Consulting,Mid-size,Male,1.1,25.0,3.94,4,1937391.0,233685.0,2171075.0
Software Engineer,Remote,BTech,Tier 1,EdTech,Mid-size,Male,8.6,30.0,4.25,2,1944371.0,399242.0,2343613.0
Product Manager,Mumbai,MTech,Tier 3,E-Commerce,Startup,Female,6.7,31.0,4.78,7,3471136.0,701668.0,4172804.0
Chartered Accountant,Jaipur,,Tier 3,Consulting,MNC,Male,3.4,28.0,2.05,5,1625129.0,359230.0,1984359.0
Financial Analyst,Ahmedabad,BTech,Tier 3,EdTech,MNC,Male,3.1,23.0,2.94,4,1184228.0,286465.0,1470692.0
Data Scientist,Pune,BTech,Tier 3,IT Services,MNC,Male,5.9,26.0,4.07,6,2543424.0,297525.0,2840950.0
Financial Analyst,Mumbai,PhD,Tier 2,Consulting,Startup,Male,7.1,33.0,2.47,11,2943496.0,593036.0,3536533.0
Data Analyst,Hyderabad,MBA,Tier 3,Consulting,Startup,Male,1.3,22.0,4.21,1,1621119.0,281185.0,1902304.0
Data Analyst,Bangalore,BTech,Tier 1,EdTech,MNC,Female,5.0,29.0,2.73,2,1924872.0,180464.0,2105336.0
DevOps Engineer,Kolkata,BTech,Tier 2,FinTech,MNC,Male,5.4,29.0,3.42,6,2621037.0,443885.0,3064922.0
Product Manager,Hyderabad,BTech,Tier 2,FinTech,Startup,Male,7.3,32.0,,4,3375036.0,755662.0,4130698.0
Chartered Accountant,Chennai,BTech,Tier 3,EdTech,MNC,Female,9.7,31.0,2.51,4,1817112.0,401263.0,2218374.0
Financial Analyst,Pune,BTech,Tier 3,E-Commerce,Mid-size,Male,12.0,36.0,3.61,6,2041949.0,123319.0,2165268.0
AI Engineer,Remote,MTech,Tier 1,Manufacturing,Mid-size,Male,16.3,40.0,3.43,4,2882018.0,613286.0,3495303.0
AI Engineer,Chennai,MTech,Tier 2,E-Commerce,MNC,Male,8.4,35.0,2.22,5,3943487.0,641467.0,4584953.0
Marketing Manager,Hyderabad,BTech,Tier 1,IT Services,MNC,Male,10.3,36.0,3.86,8,3142457.0,615381.0,9930827.07099031
Backend Developer,Remote,BTech,Tier 2,EdTech,Startup,Female,2.7,24.0,3.16,4,1487487.0,171030.0,1658516.0
Software Engineer,Delhi NCR,BTech,Tier 2,EdTech,Mid-size,Male,4.6,26.0,3.87,6,1976940.0,148751.0,2125692.0
Financial Analyst,Mumbai,BTech,Tier 2,Consulting,Mid-size,Female,2.3,26.0,2.63,7,1870996.0,190032.0,2061028.0
Backend Developer,Hyderabad,MBA,Tier 3,FinTech,Startup,Female,5.2,28.0,3.57,4,2524939.0,376856.0,2901796.0
AI Engineer,Mumbai,MTech,Tier 1,Consulting,Mid-size,Male,1.7,24.0,3.07,3,3178666.0,693805.0,10233767.351978693
Product Manager,Chennai,BTech,Tier 3,FinTech,Mid-size,Male,5.4,28.0,2.53,6,2603434.0,401681.0,3005116.0
DevOps Engineer,Pune,MTech,Tier 2,E-Commerce,Mid-size,Male,7.5,31.0,3.7,8,2900674.0,394698.0,3295372.0
Software Engineer,Mumbai,BTech,Tier 3,Consulting,Mid-size,Male,2.6,21.0,4.55,2,2013713.0,170876.0,2184589.0
Backend Developer,Mumbai,BTech,Tier 3,FinTech,MNC,Female,11.7,34.0,3.42,10,3214992.0,752285.0,3967277.0
Business Analyst,Remote,BTech,Tier 1,IT Services,MNC,Male,3.2,27.0,4.24,6,2089486.0,335028.0,2424513.0
Product Manager,Bangalore,BTech,Tier 2,IT Services,Mid-size,Male,0.0,25.0,3.75,8,2435930.0,525880.0,2961809.0
